@relation QueryResult

@attribute itemId {111345320421,111363316019,111375677678,111383931185,111384620334,111386475877,121330121508,121361788048,121362389356,121363085170,121363909049,121363919629,121363976024,121365032708,121366810758,121367370199,121367395506,121369143969,131219822674,131222795569,131222811904,141321761257,141325759474,141326571816,141328907375,141332016508,151320642713,151326446525,151326607946,151328787834,151333579747,161334874430,161340600561,161344302063,171356441367,171357647740,181331640270,181434550476,181436578848,181439237034,181449799057,191130553757,191224231761,191225199384,191226741417,191227421323,201072206979,201108813740,201110117858,201112958308,201113129565,201113321690,201113355426,201118162755,221461325448,221462752149,221468702443,221475368034,231241297352,231247494453,231262410138,231263381144,231265924827,231266256531,231266566558,231271182650,251538218567,251551760729,251559508743,251562420324,251564238112,251567527173,251568867213,251569426570,251571648870,251572958829,261506198285,261507828860,261509178684,261511330860,261511492275,261511926506,261517257902,271519961707,271527797253,271529799027,271530624602,271532684981,271534874742,281362392209,281362392768,281363261428,281365079676,281365584320,281367859064,281368864127,281371215640,281372219171,291173457471,291175503954,301214768399,301214803895,301218981503,301221470436,310957313714,321267032127,321314252428,321434779944,321435967270,321438323003,321438778071,321440158533,321444772655,321445806537,331216589393,331226965069,331231945517,331231946018,331231946609,331231947327,331245557689,351095054096,351096605654,351098271825,351106166752}
@attribute title {'XBOX ONE - DAY ONE (BLACK BOX)  - FIRST DAY EDITION - SEALED ','Microsoft Xbox One (Unopened,Brand New)- Day One Edition 500 GB Black Console','Xbox One Day One Edition','Microsoft Xbox One (Latest Model)-500 GB Black Console','Microsoft Xbox One(Latest Model)-Day One Edition 500gb Brand New Factory Sealed','Microsoft Xbox One (Latest Model)- Day One Edition 500 GB Black Console','RYSE Son of Rome (Day One Edition) for Microsoft XBOX ONE - Sealed NEW','DEAD RISING 3 (Day One Edition) for Microsoft XBOX ONE - Brand NEW','Xbox one day one edition \"Box only\"','Microsoft Xbox One (Brand New)- Day One Edition 500 GB Black Console','Microsoft Xbox One - Day One Edition 500 GB (New and Factory Sealed)','FORZA Motorsport 5 (Day One Edition) for Microsoft XBOX ONE - Sealed NEW','Xbox one edition box all paperwork and day one achievement','Microsoft XBOX ONE (Day One 2013) 12 Month Live Gold Membership Subscription NEW','Microsoft XBOX ONE + FORZA 5 (Day One Edition) Bundle 500GB Kinect - SEALED NEW','Microsoft Xbox One (Brand New!!!)- No Kinect Edition 500 GB Black Console','Microsoft Xbox One - Day One Edition (NEW) 500 GB Black Console','Microsoft XBOX ONE + TITANFALL (Day One Edition) Bundle 500GB Kinect SEALED NEW','Xbox one day one edition BOX ONLY ','Microsoft XBOX ONE (Day One Edition) Console 500GB with Kinect - SEALED NEW','NEW MICROSOFT XBOX ONE KINNECT 500 GB BLACK CONSOLE.FREE YR Live Gold','New Sealed Microsoft Xbox One (Latest Model) Day One Edition 500GB (with Kinect)','NEW Microsoft Xbox One 500 GB Black Console Day One Edition - IN HAND SHIPS NOW','NEW Microsoft Xbox One - 500 GB Black Console - DAY ONE Edition','NEW Microsoft Xbox One with Kinect- Day One Edition 500 GB Black Console','NEW Microsoft Xbox One with Kinect- Day One Edition 500 GB Black Box','Microsoft Xbox One 500 GB Black Console','Microsoft Xbox One  Day One Edition - SEALED- 500 GB Black Console & Box /Kinect','Microsoft Day One Xbox One','xbox one day one edition','(Day One Edition) Xbox One {No Kinect}','MICROSOFT XBOX ONE 500GB CONSOLE','Microsoft Xbox One Standard Edition 500 GB Black Console Brand NEW','NEW Microsoft Xbox One Day One Edition 500 GB Black Console Sealed NR XB1 Kinect','XBOX ONE DAY ONE EDITION NEW SEALED SOLD OUT In Stock FAST SHIPPING','Microsoft XBOX ONE + RYSE (Day One Edition) Game Bundle 500GB Kinect SEALED NEW','*NEW* Day One Edition Microsoft Xbox One 500GB Black Console *SHIPS FREE* ','New Microsoft Xbox One 500GB Black Console w/ Forza Motorsport 5','*Brand New* Xbox One - Day One Limited Edition w/ Extras','Microsoft Xbox One Day One Edition Console w/Kinect NIB','XBOX ONE Day One Edition- BRAND NEW NEVER OPENED!!','New Microsoft Xbox One 500GB Black Console w/ Forza Motorsport 5 Bundle','SEALED Microsoft Xbox One Day One Edition + Titanfall & Ryse','Microsoft Xbox One Day One Edition w/ Battlefield 4','Xbox One DAY ONE Limited Edition Brand New with Midnight Launch Green Shirt','Brand New Microsoft Xbox One Day One Edition w/ Kinect & Day One Achievement','NEW SEALED Microsoft Xbox One Standard Edition 500 GB Black Console','New Microsoft Xbox One Kinect Bundle (latest model) 500 GB Black Console','Factory Sealed Brand New Microsoft Xbox One Day One Edition w/ Battlefield 4','Microsoft Xbox One 500 GB Black Console with Kinect Sensor','Microsoft Xbox One Day One Edition w/ Battlefield 4 24 hour Listing','Factory Sealed Brand New Microsoft Xbox One Day One Edition w/ Battlefield 4   ','THE NEW!!! MICROSOFT XBOX ONE (Enhanced Model) ***Trusted Seller***','Launch DAY Edition Mircosoft Xbox One Console System Black Box New','XBOX Day One Edition Brand New Sealed','Microsoft Xbox One Day One Edition Brand New SEALED','Microsoft Xbox One (Latest Model)- Day One Edition 500GB Black Console Brand New','Microsoft Xbox One (Latest Model Without Kinect) -  Black Console','Xbox One - Day One - New, Sealed!','Xbox One Day One Edition NEW','Microsoft Xbox One  500 GB Black Console',' Xbox One \"Day One\" Bundle w/all 3 Day One Games and Titanfall Set+ Many Extras ',' Xbox One Black Console','Microsoft Xbox One Day One Edition 500 GB Black Console','Microsoft Xbox One DAY ONE EDITION 2013 500 GB Black Console FACTORY SEALED NEW ','Xbox One - Day One Edition 500 GB With 2 games','Microsoft Xbox One (Latest Model) - Day One Edition 500 GB Black Console','Microsoft Xbox One (Latest Model)- Day One Edition 500 GB Black Console NIB','Microsoft Xbox One- New Black 500GB - Console Only + 1 Month Live Subscription','Microsoft Xbox One(Original Model) Brand NEW, Factory Sealed & XTRA CONTROLLER!!','Microsoft Xbox One: Day One Edition w/ Achievement & Kinect','Xbox One Day One Edition With Call Of Duty Ghost And NBA 2k14','Microsoft Xbox One - Day One Edition 500 GB Black Box & Black Console NIB ','New Sealed Microsoft Xbox One Standard Edition Bundle Black Console Kinect 500GB','Microsoft Xbox One (Latest Model)  500 GB Black Console without Kinect..'}
@attribute categoryId {139971}
@attribute productId {175299667}
@attribute postalCode {27239,05446,01085,11373,91601,48322,92375,47834,13205,11421,01610,29445,91321,53221,63141,39216,01832,66610,14303,16335,91775,29662,77510,10468,07042,24382,60106,0,98589,75240,77035,64089,32826,20904,19006,24153,10549,19720,32804,48103,80310,90270,92618,11206,66226,32817,19040,02062,11385,37160,62896,19454,93535,23803,01742,30044,92801,72209,64118,10038,17522,19401,27260,68116,48111,67401,18210,46107,45069,18661,80303,54235,53204,30809,11558,96818,63021,21042,94127,32931,07626,03874,07065,23233,50265,98058,95350}
@attribute country {US}
@attribute feedbackScore numeric
@attribute positiveFeedbackPercent numeric
@attribute feedbackRatingStar {Red,Yellow,Purple,Turquoise,YellowShooting,Blue,None,Green,TurquoiseShooting}
@attribute topRatedSeller numeric
@attribute shippingServiceCost numeric
@attribute shippingType {Calculated,FlatDomesticCalculatedInternational,Free,Flat,FreePickup}
@attribute expeditedShipping numeric
@attribute oneDayShippingAvailable numeric
@attribute handlingTime numeric
@attribute bidCount numeric
@attribute bestOfferEnabled numeric
@attribute buyItNowAvailable numeric
@attribute endTime {2014-06-28,2014-06-17,2014-06-15,2014-06-18,2014-06-20,2014-06-19,2014-06-14,2014-06-21,2014-06-23,2014-06-26,2014-06-27,2014-06-22,2014-06-25,2014-06-29,2014-06-24,2014-06-16,2014-06-30}
@attribute listingType {FixedPrice,Auction,StoreInventory}
@attribute returnsAccepted numeric
@attribute conditionId numeric
@attribute topRatedListing numeric
@attribute convertedCurrentPrice numeric

@data
181434550476,'xbox one day one edition',139971,175299667,07042,US,1,0,None,0,0,FreePickup,0,0,1,1,0,0,2014-06-18,Auction,1,1000,0,740
181436578848,'Microsoft Xbox One (Latest Model)- Day One Edition 500 GB Black Console',139971,175299667,24382,US,22,100,Yellow,0,0,Free,0,0,10,11,0,0,2014-06-17,Auction,1,1000,0,435
181439237034,'(Day One Edition) Xbox One {No Kinect}',139971,175299667,60106,US,21,100,Yellow,0,0,Free,1,0,1,0,1,0,2014-06-15,FixedPrice,0,1000,0,360
181449799057,'MICROSOFT XBOX ONE 500GB CONSOLE',139971,175299667,0,US,13719,99.9,YellowShooting,1,0,Free,0,0,1,0,0,0,2014-06-29,StoreInventory,1,1000,1,439.99
191130553757,'Microsoft Xbox One Standard Edition 500 GB Black Console Brand NEW',139971,175299667,0,US,5911,99.7,Green,1,0,FlatDomesticCalculatedInternational,0,0,1,0,0,0,2014-06-24,StoreInventory,1,1000,1,459
191224231761,'Microsoft Xbox One (Latest Model)- Day One Edition 500 GB Black Console',139971,175299667,98589,US,42,100,Yellow,0,0,Free,1,0,2,19,0,0,2014-06-24,Auction,0,1000,0,405
191225199384,'Microsoft Xbox One (Latest Model)- Day One Edition 500 GB Black Console',139971,175299667,75240,US,0,0,None,0,0,Calculated,1,0,3,0,1,0,2014-06-24,FixedPrice,1,1000,0,440
191226741417,'NEW Microsoft Xbox One Day One Edition 500 GB Black Console Sealed NR XB1 Kinect',139971,175299667,77035,US,408,100,Turquoise,0,0,Free,0,0,1,57,0,0,2014-06-27,Auction,0,1000,0,455
191227421323,'Microsoft Xbox One (Latest Model)- Day One Edition 500 GB Black Console',139971,175299667,98589,US,42,100,Yellow,0,0,Free,1,0,2,1,0,0,2014-06-26,Auction,0,1000,0,400
201072206979,'XBOX ONE DAY ONE EDITION NEW SEALED SOLD OUT In Stock FAST SHIPPING',139971,175299667,64089,US,2261,100,Red,1,0,Calculated,1,1,0,0,0,0,2014-06-22,StoreInventory,1,1000,1,469.99
201108813740,'Microsoft Xbox One (Latest Model)- Day One Edition 500 GB Black Console',139971,175299667,32826,US,1776,100,Red,0,0,Free,0,0,2,0,1,0,2014-06-20,FixedPrice,0,1000,0,480
201110117858,'Microsoft XBOX ONE + RYSE (Day One Edition) Game Bundle 500GB Kinect SEALED NEW',139971,175299667,0,US,658,100,Purple,0,0,Free,1,0,1,0,1,0,2014-06-17,FixedPrice,0,1000,0,480
201112958308,'*NEW* Day One Edition Microsoft Xbox One 500GB Black Console *SHIPS FREE* ',139971,175299667,20904,US,3,100,None,0,0,Free,1,0,2,0,0,0,2014-06-26,FixedPrice,0,1000,0,479.95
201113129565,'New Microsoft Xbox One 500GB Black Console w/ Forza Motorsport 5',139971,175299667,19006,US,27766,99.7,TurquoiseShooting,0,0,Flat,0,0,2,52,0,0,2014-06-25,Auction,1,1000,0,445
201113321690,'Microsoft Xbox One (Latest Model)- Day One Edition 500 GB Black Console',139971,175299667,24153,US,332,100,Turquoise,0,0,Calculated,1,0,2,9,0,0,2014-06-29,Auction,0,1000,0,395
201113355426,'New Microsoft Xbox One 500GB Black Console w/ Forza Motorsport 5',139971,175299667,19006,US,27766,99.7,TurquoiseShooting,0,0,Flat,0,0,2,63,0,0,2014-06-26,Auction,1,1000,0,428
201118162755,'Microsoft Xbox One (Latest Model)- Day One Edition 500 GB Black Console',139971,175299667,10549,US,1,100,None,0,0,Free,1,0,3,0,1,0,2014-06-28,FixedPrice,0,1000,0,435
221461325448,'*Brand New* Xbox One - Day One Limited Edition w/ Extras',139971,175299667,19720,US,94,100,Blue,0,0,Flat,1,0,2,35,0,0,2014-06-16,Auction,1,1000,0,575
221462752149,'Microsoft Xbox One(Latest Model)-Day One Edition 500gb Brand New Factory Sealed',139971,175299667,32804,US,43,100,Yellow,0,0,Flat,1,0,2,9,0,0,2014-06-17,Auction,0,1000,0,430
221468702443,'*Brand New* Xbox One - Day One Limited Edition w/ Extras',139971,175299667,19720,US,94,100,Blue,0,0,Flat,1,0,2,27,0,0,2014-06-22,Auction,1,1000,0,640
221475368034,'*Brand New* Xbox One - Day One Limited Edition w/ Extras',139971,175299667,19720,US,94,100,Blue,0,0,Flat,1,0,2,18,0,0,2014-06-29,Auction,1,1000,0,480
231241297352,'Microsoft Xbox One Day One Edition Console w/Kinect NIB',139971,175299667,48103,US,373,100,Turquoise,0,0,Flat,0,0,1,0,0,0,2014-06-23,FixedPrice,0,1000,0,425
231247494453,'XBOX ONE Day One Edition- BRAND NEW NEVER OPENED!!',139971,175299667,80310,US,15,100,Yellow,0,0,Flat,0,0,1,0,0,0,2014-06-15,FixedPrice,0,1000,0,449.99
231262410138,'Microsoft Xbox One (Latest Model)- Day One Edition 500 GB Black Console',139971,175299667,90270,US,446,100,Turquoise,0,0,Free,0,0,2,0,1,0,2014-06-18,FixedPrice,0,1000,0,389
231263381144,'Microsoft Xbox One (Latest Model)- Day One Edition 500 GB Black Console',139971,175299667,90270,US,446,100,Turquoise,0,0,Free,0,0,2,0,1,0,2014-06-20,FixedPrice,0,1000,0,389
231265924827,'New Microsoft Xbox One 500GB Black Console w/ Forza Motorsport 5',139971,175299667,19006,US,27766,99.7,TurquoiseShooting,0,0,Flat,0,0,2,38,0,0,2014-06-28,Auction,1,1000,0,415
231266256531,'New Microsoft Xbox One 500GB Black Console w/ Forza Motorsport 5 Bundle',139971,175299667,92618,US,4,100,None,0,0,Free,1,0,0,9,0,0,2014-06-26,Auction,0,1000,0,455
231266566558,'SEALED Microsoft Xbox One Day One Edition + Titanfall & Ryse',139971,175299667,11206,US,46,100,Yellow,0,0,FlatDomesticCalculatedInternational,1,0,1,23,0,0,2014-06-30,Auction,0,1000,0,510
231271182650,'Microsoft Xbox One (Latest Model)- Day One Edition 500 GB Black Console',139971,175299667,66226,US,0,0,None,0,0,Calculated,1,0,1,1,0,0,2014-06-29,Auction,0,1000,0,250
251538218567,'Microsoft Xbox One Day One Edition w/ Battlefield 4',139971,175299667,32817,US,224,100,Turquoise,0,0,FlatDomesticCalculatedInternational,0,0,1,0,1,0,2014-06-14,FixedPrice,1,1000,0,525
251551760729,'Xbox One DAY ONE Limited Edition Brand New with Midnight Launch Green Shirt',139971,175299667,19040,US,156,100,Turquoise,0,0,Free,1,0,2,2,0,0,2014-06-14,Auction,0,1000,0,475
251559508743,'Brand New Microsoft Xbox One Day One Edition w/ Kinect & Day One Achievement',139971,175299667,02062,US,68,100,Blue,0,0,Calculated,1,0,3,38,0,0,2014-06-21,Auction,0,1000,0,409
251562420324,'Microsoft Xbox One (Latest Model)- Day One Edition 500 GB Black Console',139971,175299667,11385,US,33,100,Yellow,0,0,Free,0,0,2,0,0,0,2014-06-18,FixedPrice,0,1000,0,420
251564238112,'Xbox One Day One Edition',139971,175299667,37160,US,16,100,Yellow,0,0,Calculated,1,0,2,5,0,0,2014-06-20,Auction,0,1000,0,415
251567527173,'NEW SEALED Microsoft Xbox One Standard Edition 500 GB Black Console',139971,175299667,62896,US,54,98.2,Blue,0,0,Calculated,0,0,2,0,0,0,2014-06-23,FixedPrice,0,1000,0,375
251568867213,'New Microsoft Xbox One Kinect Bundle (latest model) 500 GB Black Console',139971,175299667,19454,US,29,100,Yellow,0,0,Free,1,0,2,0,1,0,2014-06-26,FixedPrice,0,1000,0,550
251569426570,'Factory Sealed Brand New Microsoft Xbox One Day One Edition w/ Battlefield 4',139971,175299667,32817,US,224,100,Turquoise,0,0,FlatDomesticCalculatedInternational,0,0,1,39,0,0,2014-06-28,Auction,1,1000,0,595
251571648870,'Microsoft Xbox One 500 GB Black Console with Kinect Sensor',139971,175299667,93535,US,240,99.2,Turquoise,0,0,Calculated,1,0,1,0,0,0,2014-06-26,FixedPrice,0,1000,0,400
251572958829,'Microsoft Xbox One Day One Edition w/ Battlefield 4 24 hour Listing',139971,175299667,32817,US,224,100,Turquoise,0,0,Calculated,0,1,1,34,0,0,2014-06-30,Auction,1,1000,0,440.04
261506198285,'Factory Sealed Brand New Microsoft Xbox One Day One Edition w/ Battlefield 4   ',139971,175299667,32817,US,224,100,Turquoise,0,0,FlatDomesticCalculatedInternational,0,0,1,0,1,0,2014-06-24,FixedPrice,1,1000,0,495
261507828860,'THE NEW!!! MICROSOFT XBOX ONE (Enhanced Model) ***Trusted Seller***',139971,175299667,23803,US,108,100,Turquoise,0,0,Free,1,0,0,0,0,0,2014-06-16,FixedPrice,0,1000,0,419.99
261509178684,'Microsoft Xbox One (Latest Model)- Day One Edition 500 GB Black Console',139971,175299667,01742,US,3,100,None,0,0,Calculated,1,0,2,10,0,0,2014-06-25,Auction,0,1000,0,464.99
261511330860,'Microsoft Xbox One (Latest Model)- Day One Edition 500 GB Black Console',139971,175299667,30044,US,0,0,None,0,0,Calculated,1,0,2,1,0,0,2014-06-21,Auction,0,1000,0,470
261511492275,'Microsoft Xbox One (Latest Model)- Day One Edition 500 GB Black Console',139971,175299667,92801,US,60,100,Blue,0,0,Calculated,1,0,2,1,0,0,2014-06-22,Auction,0,1000,0,800
261511926506,'Microsoft Xbox One (Latest Model)- Day One Edition 500 GB Black Console',139971,175299667,72209,US,26,100,Yellow,0,0,Calculated,1,0,2,9,0,0,2014-06-28,Auction,1,1000,0,431.6
261517257902,'Launch DAY Edition Mircosoft Xbox One Console System Black Box New',139971,175299667,64118,US,4052,99.4,Red,1,0,FlatDomesticCalculatedInternational,1,0,1,0,1,0,2014-06-28,StoreInventory,1,1000,1,575
271519961707,'XBOX Day One Edition Brand New Sealed',139971,175299667,10038,US,172,100,Turquoise,0,0,Flat,0,0,2,25,0,0,2014-06-18,Auction,0,1000,0,395
271527797253,'Microsoft Xbox One Day One Edition Brand New SEALED',139971,175299667,17522,US,112,100,Turquoise,0,0,Flat,0,0,2,0,1,0,2014-06-21,FixedPrice,0,1000,0,415
271529799027,'Microsoft Xbox One (Latest Model)- Day One Edition 500GB Black Console Brand New',139971,175299667,19401,US,3,100,None,0,0,Calculated,1,0,2,7,0,0,2014-06-25,Auction,0,1000,0,325
271530624602,'Microsoft Xbox One (Latest Model)- Day One Edition 500 GB Black Console',139971,175299667,27260,US,-1,0,None,0,0,Free,1,0,3,0,1,0,2014-06-24,FixedPrice,0,1000,0,370
271532684981,'Microsoft Xbox One (Latest Model Without Kinect) -  Black Console',139971,175299667,68116,US,87,100,Blue,0,0,FlatDomesticCalculatedInternational,0,0,30,36,0,0,2014-06-27,Auction,0,1000,0,360
271534874742,'Microsoft Xbox One (Latest Model Without Kinect) -  Black Console',139971,175299667,68116,US,87,100,Blue,0,0,FlatDomesticCalculatedInternational,0,0,30,35,0,0,2014-06-29,Auction,0,1000,0,385.99
281362392209,'Xbox One - Day One - New, Sealed!',139971,175299667,48111,US,36,100,Yellow,0,0,Calculated,1,1,2,0,0,0,2014-06-17,FixedPrice,0,1000,0,440
281362392768,'Xbox One - Day One - New, Sealed!',139971,175299667,48111,US,36,100,Yellow,0,0,Calculated,1,0,2,0,0,0,2014-06-15,FixedPrice,0,1000,0,439.99
281363261428,'Xbox One Day One Edition NEW',139971,175299667,67401,US,44,100,Yellow,0,0,Free,1,0,2,0,0,0,2014-06-18,FixedPrice,0,1000,0,475
281365079676,'Microsoft Xbox One  500 GB Black Console',139971,175299667,18210,US,11,100,Yellow,0,0,Calculated,1,0,1,0,0,0,2014-06-19,FixedPrice,1,1000,0,455
281365584320,' Xbox One \"Day One\" Bundle w/all 3 Day One Games and Titanfall Set+ Many Extras ',139971,175299667,46107,US,100,100,Turquoise,0,0,Calculated,1,0,2,0,1,0,2014-06-24,FixedPrice,0,1000,0,300
281367859064,'Microsoft Xbox One (Latest Model)- Day One Edition 500 GB Black Console',139971,175299667,45069,US,112,0,Turquoise,0,0,Calculated,1,0,2,4,0,0,2014-06-29,Auction,0,1000,0,384.1
281368864127,'Microsoft Xbox One (Latest Model)- Day One Edition 500 GB Black Console',139971,175299667,18661,US,433,0,Turquoise,0,0,Calculated,1,0,2,0,1,0,2014-06-23,FixedPrice,0,1000,0,400
281371215640,'Xbox One - Day One - New, Sealed!',139971,175299667,48111,US,36,100,Yellow,0,0,Calculated,1,1,2,0,0,0,2014-06-28,FixedPrice,0,1000,0,430
281372219171,'Xbox One Day One Edition NEW',139971,175299667,67401,US,44,100,Yellow,0,0,FlatDomesticCalculatedInternational,0,0,2,0,1,0,2014-06-28,FixedPrice,0,1000,0,500
291173457471,'Microsoft Xbox One (Latest Model)- Day One Edition 500 GB Black Console',139971,175299667,80303,US,3,0,None,0,0,FlatDomesticCalculatedInternational,0,0,2,0,1,0,2014-06-20,FixedPrice,0,1000,0,400
291175503954,' Xbox One Black Console',139971,175299667,54235,US,240,100,Turquoise,0,0,Flat,0,0,2,1,0,0,2014-06-23,Auction,0,1000,0,350
301214768399,'Microsoft Xbox One Day One Edition 500 GB Black Console',139971,175299667,53204,US,132,100,Turquoise,0,0,Free,1,0,2,0,1,0,2014-06-14,FixedPrice,0,1000,0,410
301214803895,'Microsoft Xbox One (Latest Model)- Day One Edition 500 GB Black Console',139971,175299667,53204,US,132,100,Turquoise,0,0,Calculated,1,0,2,15,0,0,2014-06-21,Auction,0,1000,0,380
301218981503,'New Microsoft Xbox One 500GB Black Console w/ Forza Motorsport 5',139971,175299667,19006,US,27766,99.7,TurquoiseShooting,0,0,Flat,0,0,2,37,0,0,2014-06-22,Auction,1,1000,0,430
301221470436,'Microsoft Xbox One (Latest Model)- Day One Edition 500 GB Black Console',139971,175299667,30809,US,40,100,Yellow,0,0,Calculated,1,0,2,10,0,0,2014-06-27,Auction,0,1000,0,500
310957313714,'Microsoft Xbox One DAY ONE EDITION 2013 500 GB Black Console FACTORY SEALED NEW ',139971,175299667,11558,US,430,100,Turquoise,0,0,Free,0,0,1,0,0,0,2014-06-26,FixedPrice,1,1000,0,470
321267032127,'Xbox One - Day One Edition 500 GB With 2 games',139971,175299667,96818,US,40,100,Yellow,0,0,Flat,1,0,0,0,1,0,2014-06-23,FixedPrice,0,1000,0,550
321314252428,'Microsoft Xbox One (Latest Model) - Day One Edition 500 GB Black Console',139971,175299667,63021,US,449,99.8,Turquoise,1,0,FlatDomesticCalculatedInternational,1,0,1,0,0,0,2014-06-26,FixedPrice,1,1000,1,484.5
321434779944,'Microsoft Xbox One (Latest Model)- Day One Edition 500 GB Black Console NIB',139971,175299667,21042,US,56,100,Blue,0,0,Free,1,1,0,21,0,0,2014-06-23,Auction,1,1000,0,435.01
321435967270,'Microsoft Xbox One- New Black 500GB - Console Only + 1 Month Live Subscription',139971,175299667,94127,US,0,0,None,0,0,Calculated,0,0,2,0,1,0,2014-06-18,FixedPrice,0,1000,0,299.99
321438323003,'Microsoft Xbox One(Original Model) Brand NEW, Factory Sealed & XTRA CONTROLLER!!',139971,175299667,32931,US,68,100,Blue,0,0,Calculated,0,0,1,0,0,0,2014-06-24,FixedPrice,0,1000,0,450
321438778071,'Microsoft Xbox One: Day One Edition w/ Achievement & Kinect',139971,175299667,07626,US,13,100,Yellow,0,0,FlatDomesticCalculatedInternational,0,0,2,1,0,0,2014-06-20,Auction,0,1000,0,400
321440158533,'Microsoft Xbox One- New Black 500GB - Console Only + 1 Month Live Subscription',139971,175299667,94127,US,0,0,None,0,0,Calculated,0,0,2,0,1,0,2014-06-22,FixedPrice,0,1000,0,299.99
321444772655,'Xbox One Day One Edition With Call Of Duty Ghost And NBA 2k14',139971,175299667,03874,US,5,100,None,0,0,Calculated,1,0,2,18,0,0,2014-06-29,Auction,0,1000,0,480
321445806537,'Microsoft Xbox One (Latest Model)- Day One Edition 500 GB Black Console',139971,175299667,07065,US,116,100,Turquoise,0,0,Flat,1,0,2,0,0,0,2014-06-29,FixedPrice,0,1000,0,490
331216589393,'Microsoft Xbox One (Latest Model)- Day One Edition 500 GB Black Console',139971,175299667,23233,US,20,100,Yellow,0,0,Calculated,1,0,2,0,1,0,2014-06-17,FixedPrice,0,1000,0,420
331226965069,'Microsoft Xbox One - Day One Edition 500 GB Black Box & Black Console NIB ',139971,175299667,50265,US,327,98.5,Turquoise,0,0,Calculated,0,0,1,0,0,0,2014-06-29,StoreInventory,0,1000,0,436
331231945517,'New Sealed Microsoft Xbox One Standard Edition Bundle Black Console Kinect 500GB',139971,175299667,98058,US,225,100,Turquoise,0,0,Calculated,1,0,3,45,0,0,2014-06-20,Auction,0,1000,0,430
331231946018,'New Sealed Microsoft Xbox One Standard Edition Bundle Black Console Kinect 500GB',139971,175299667,98058,US,225,100,Turquoise,0,0,Calculated,1,0,3,14,0,0,2014-06-20,Auction,0,1000,0,406
331231946609,'New Sealed Microsoft Xbox One Standard Edition Bundle Black Console Kinect 500GB',139971,175299667,98058,US,225,100,Turquoise,0,0,Calculated,1,0,3,40,0,0,2014-06-20,Auction,0,1000,0,445
331231947327,'New Sealed Microsoft Xbox One Standard Edition Bundle Black Console Kinect 500GB',139971,175299667,98058,US,225,100,Turquoise,0,0,Calculated,1,0,3,40,0,0,2014-06-20,Auction,0,1000,0,460
331245557689,'Microsoft Xbox One (Latest Model)  500 GB Black Console without Kinect..',139971,175299667,95350,US,1994,99.1,Red,0,0,FlatDomesticCalculatedInternational,0,0,2,0,0,0,2014-06-28,StoreInventory,0,1000,0,400
351095054096,'Microsoft XBOX ONE + RYSE (Day One Edition) Game Bundle 500GB Kinect SEALED NEW',139971,175299667,92375,US,16762,99.5,YellowShooting,0,0,Free,1,1,1,0,0,0,2014-06-19,StoreInventory,1,1000,0,569.99
351096605654,'DEAD RISING 3 (Day One Edition) for Microsoft XBOX ONE - Brand NEW',139971,175299667,92375,US,16762,99.5,YellowShooting,0,0,Free,1,1,1,0,0,0,2014-06-18,StoreInventory,1,1000,0,78.98
351098271825,'RYSE Son of Rome (Day One Edition) for Microsoft XBOX ONE - Sealed NEW',139971,175299667,92375,US,16762,99.5,YellowShooting,0,0,Free,1,1,1,0,0,0,2014-06-22,StoreInventory,1,1000,0,48.99
351106166752,'Microsoft XBOX ONE + TITANFALL (Day One Edition) Bundle 500GB Kinect SEALED NEW',139971,175299667,92375,US,16763,99.5,YellowShooting,0,0,Free,1,1,1,0,0,0,2014-06-29,StoreInventory,1,1000,0,564.99
